customer_id,province,district,cluster_id,cluster_name,age,gender,budget_min_npr,budget_max_npr,preferred_brand,brand_loyalty_score,gaming_interest,camera_interest,battery_interest,display_interest,performance_interest,software_interest,value_interest,chipset_tier
CUST-0947C207,Bagmati Province,Kavrepalanchok,2,Premium Flagship Shopper,40,Other,81077,127817,Samsung,0.33,41.7,85.5,54.5,60.2,45.2,73.7,48.6,Flagship
CUST-09574CB6,Madhesh Province,Dhanusha,1,Mainstream Mid-Range Shopper,38,Female,26532,47367,Oppo,0.67,49.0,54.3,48.6,70.2,60.3,70.6,39.9,Mid
CUST-099693B9,Lumbini Province,Banke,1,Mainstream Mid-Range Shopper,72,Male,44436,69529,Motorola,1.0,43.6,49.7,53.6,52.0,67.9,67.9,49.0,Mid
CUST-099F1759,Bagmati Province,Kavrepalanchok,0,Hardcore Gamer (Flagship),40,Male,26699,64668,Oppo,0.33,75.4,59.0,56.2,66.3,83.7,59.0,46.6,Mid
CUST-09AFB933,Gandaki Province,Mustang,0,Hardcore Gamer (Flagship),44,Male,91610,210229,Motorola,0.33,94.2,43.0,51.2,69.0,68.6,48.1,57.9,Flagship
CUST-09E345CD,Madhesh Province,Sarlahi,2,Premium Flagship Shopper,46,Female,74036,127219,Oppo,0.2,46.6,49.0,85.7,41.7,40.8,48.8,64.0,Flagship
CUST-09EFE8CD,Bagmati Province,Bhaktapur,1,Mainstream Mid-Range Shopper,50,Male,21798,47501,Xiaomi,1.0,47.9,54.9,64.2,48.0,45.4,51.8,76.8,Mid
CUST-09F81DD7,Koshi Province,Sunsari,1,Mainstream Mid-Range Shopper,47,Male,33410,65527,Oppo,1.0,55.9,57.3,61.3,55.5,55.2,50.1,67.1,Mid
CUST-0A018735,Sudurpashchim Province,Kailali,0,Hardcore Gamer (Flagship),52,Male,74619,175604,Realme,0.0,88.9,38.3,46.3,64.4,78.3,44.9,60.2,Flagship
CUST-0A36BD2C,Koshi Province,Sunsari,1,Mainstream Mid-Range Shopper,62,Female,42903,62769,Apple,1.0,48.3,58.5,63.2,37.6,44.4,63.8,54.2,Mid
CUST-0A4618C8,Bagmati Province,Kavrepalanchok,1,Mainstream Mid-Range Shopper,68,Male,41181,47949,Apple,0.2,53.9,72.3,45.9,41.0,48.1,62.5,66.4,Mid
CUST-0A5B37C8,Koshi Province,Sunsari,1,Mainstream Mid-Range Shopper,62,Female,32220,58244,Oppo,0.6,55.0,55.2,51.3,65.6,67.2,48.6,60.3,Mid
CUST-0A67AE67,Bagmati Province,Chitwan,2,Premium Flagship Shopper,41,Male,71731,139498,Vivo,0.33,41.0,67.4,80.0,43.4,46.2,39.7,48.3,Flagship
CUST-0A7F8232,Madhesh Province,Parsa,0,Hardcore Gamer (Flagship),48,Male,41816,64919,Xiaomi,1.0,92.2,49.6,50.2,59.9,77.0,52.9,54.2,Flagship
CUST-0A854C8A,Bagmati Province,Sindhuli,1,Mainstream Mid-Range Shopper,29,Female,38260,47619,Motorola,0.67,55.5,42.7,59.4,63.3,50.8,43.4,73.8,Mid
CUST-0A964650,Madhesh Province,Sarlahi,1,Mainstream Mid-Range Shopper,65,Female,28897,82346,Xiaomi,1.0,40.7,55.3,68.2,27.9,50.5,47.9,63.0,Mid
CUST-0AA1C4A3,Lumbini Province,Kapilvastu,1,Mainstream Mid-Range Shopper,53,Female,40132,63835,Oppo,0.25,50.4,48.8,56.6,57.4,62.4,67.3,57.9,Mid
CUST-0AB960DD,Madhesh Province,Mahottari,2,Premium Flagship Shopper,47,Male,114573,164768,Samsung,0.75,40.0,48.0,62.0,63.5,53.5,69.1,48.2,Flagship
CUST-0ABCCF97,Gandaki Province,Parbat,2,Premium Flagship Shopper,74,Female,110633,158544,Apple,0.75,41.3,61.6,52.6,53.2,72.3,82.6,49.1,Flagship
CUST-0AC7E942,Madhesh Province,Bara,1,Mainstream Mid-Range Shopper,48,Male,29657,80678,Apple,0.6,60.7,71.1,50.4,58.5,62.0,77.9,56.2,Mid
CUST-0AD3E02B,Madhesh Province,Parsa,2,Premium Flagship Shopper,49,Female,73369,199897,Xiaomi,1.0,49.8,48.6,60.7,53.9,47.6,47.7,83.3,Flagship
CUST-0ADFC51D,Sudurpashchim Province,Bajhang,3,Budget Buyer,49,Male,14598,26168,Realme,1.0,53.4,54.7,56.7,51.5,55.1,45.4,76.6,Budget
CUST-0AE6BDC9,Madhesh Province,Bara,1,Mainstream Mid-Range Shopper,41,Male,35851,48292,Samsung,1.0,47.4,51.8,57.8,53.3,41.9,50.8,71.2,Mid
CUST-0AE6E162,Madhesh Province,Dhanusha,1,Mainstream Mid-Range Shopper,49,Male,37119,76696,Samsung,0.6,53.2,43.4,50.1,80.5,61.4,47.1,43.5,Mid
CUST-0AECFCC5,Sudurpashchim Province,Bajhang,1,Mainstream Mid-Range Shopper,44,Male,37949,89223,Huawei,0.33,57.4,46.9,55.5,58.5,66.7,59.1,53.5,Mid
CUST-0B0D43F1,Gandaki Province,Kaski,1,Mainstream Mid-Range Shopper,40,Male,34535,69655,Tecno,0.75,48.4,60.6,76.9,42.5,49.3,49.3,63.3,Mid
CUST-0B0F9BA8,Gandaki Province,Baglung,1,Mainstream Mid-Range Shopper,42,Male,29352,71117,Xiaomi,0.25,49.4,50.8,83.0,47.7,47.3,44.2,61.1,Mid
CUST-0B207EE2,Bagmati Province,Dolakha,1,Mainstream Mid-Range Shopper,36,Female,43208,65146,Apple,0.33,46.9,57.8,50.7,62.2,40.4,73.6,43.2,Mid
CUST-0B36EA34,Koshi Province,Dhankuta,1,Mainstream Mid-Range Shopper,38,Male,34677,77620,Nokia,0.5,40.5,38.8,79.8,50.2,46.3,56.4,69.9,Mid
CUST-0B3AD0A4,Karnali Province,Jumla,1,Mainstream Mid-Range Shopper,54,Female,38433,72710,Xiaomi,1.0,41.0,42.4,49.9,52.4,47.5,57.2,71.5,Mid
CUST-0B3E8C18,Sudurpashchim Province,Dadeldhura,1,Mainstream Mid-Range Shopper,32,Female,42171,71543,Apple,0.0,53.8,62.1,67.8,51.9,45.0,64.8,53.7,Mid
CUST-0B660E46,Karnali Province,Dailekh,2,Premium Flagship Shopper,41,Male,117263,156688,Samsung,1.0,49.5,43.7,48.6,79.6,57.1,52.7,53.1,Flagship
CUST-0B774AFF,Koshi Province,Morang,1,Mainstream Mid-Range Shopper,42,Male,24801,87637,Realme,0.8,46.6,44.2,85.8,42.6,53.0,54.9,68.5,Mid
CUST-0B7EF3CF,Madhesh Province,Mahottari,1,Mainstream Mid-Range Shopper,60,Female,32409,87726,Apple,0.67,43.0,58.0,53.3,58.1,47.2,66.2,60.2,Mid
CUST-0B853461,Karnali Province,Jajarkot,1,Mainstream Mid-Range Shopper,34,Male,27208,49049,Apple,0.8,50.1,94.8,54.3,54.3,47.7,63.5,49.2,Mid
CUST-0B863CCF,Madhesh Province,Rautahat,1,Mainstream Mid-Range Shopper,43,Female,21785,87012,Xiaomi,1.0,42.5,55.0,57.0,52.6,46.0,53.0,68.4,Mid
CUST-0B91CE68,Gandaki Province,Kaski,1,Mainstream Mid-Range Shopper,39,Female,41419,46801,Samsung,1.0,49.8,42.5,62.2,45.5,54.3,60.6,64.9,Mid
CUST-0B928835,Gandaki Province,Kaski,0,Hardcore Gamer (Flagship),63,Male,41943,85934,Samsung,0.5,79.6,38.4,44.9,82.4,73.3,51.8,43.7,Mid
CUST-0B9CBD85,Koshi Province,Solukhumbu,1,Mainstream Mid-Range Shopper,45,Female,22955,76860,Huawei,0.67,48.0,55.3,74.1,49.7,60.2,43.7,54.3,Mid
CUST-0BA00A54,Bagmati Province,Bhaktapur,1,Mainstream Mid-Range Shopper,48,Female,22537,60524,Samsung,0.33,48.1,47.9,46.5,56.0,74.3,68.1,48.1,Mid
CUST-0BA3AB5B,Lumbini Province,Pyuthan,3,Budget Buyer,39,Female,8651,18423,Samsung,0.75,54.0,61.8,48.1,58.1,54.7,58.3,67.3,Budget
CUST-0BA9BACD,Karnali Province,Kalikot,2,Premium Flagship Shopper,49,Female,100833,240602,Samsung,0.67,51.5,55.6,56.3,65.7,67.2,50.1,44.6,Flagship
CUST-0BAF740E,Bagmati Province,Bhaktapur,1,Mainstream Mid-Range Shopper,50,Male,31860,46895,Honor,0.33,59.5,85.6,53.5,44.5,53.6,58.8,45.4,Mid
CUST-0BDB796D,Bagmati Province,Chitwan,0,Hardcore Gamer (Flagship),36,Female,84749,178157,Xiaomi,1.0,88.6,51.4,51.8,72.5,75.5,54.8,40.1,Flagship
CUST-0BEC4748,Lumbini Province,Bardiya,2,Premium Flagship Shopper,35,Male,94963,152074,Oppo,0.0,67.0,46.1,54.2,57.6,36.6,57.3,54.2,Flagship
CUST-0BF2F31A,Madhesh Province,Siraha,1,Mainstream Mid-Range Shopper,41,Male,39191,59780,Oppo,0.33,55.4,52.6,53.0,61.9,65.3,55.1,42.4,Mid
CUST-0BFD2083,Bagmati Province,Sindhuli,1,Mainstream Mid-Range Shopper,50,Male,44358,64774,Xiaomi,0.8,47.4,58.0,60.8,56.0,49.5,61.5,49.9,Mid
CUST-0C14C5DB,Madhesh Province,Bara,2,Premium Flagship Shopper,45,Male,95508,201939,Nokia,0.0,42.5,47.1,76.3,41.1,54.3,45.7,62.1,Flagship
CUST-0C21AA91,Sudurpashchim Province,Bajhang,1,Mainstream Mid-Range Shopper,36,Male,35057,86856,Samsung,0.25,57.8,56.9,45.6,75.2,75.3,63.3,45.9,Mid
CUST-0C249FB4,Madhesh Province,Saptari,1,Mainstream Mid-Range Shopper,51,Male,38073,85362,Samsung,1.0,46.4,73.4,57.2,56.0,46.7,70.5,57.3,Mid
CUST-0C464275,Bagmati Province,Makwanpur,1,Mainstream Mid-Range Shopper,46,Female,33404,64163,Vivo,0.0,47.0,56.0,42.2,80.6,56.5,46.4,49.1,Mid
CUST-0C501254,Sudurpashchim Province,Kanchanpur,1,Mainstream Mid-Range Shopper,46,Female,35362,88405,Xiaomi,0.5,47.3,48.2,73.2,49.8,60.0,53.8,66.7,Mid
CUST-0C61FBE0,Madhesh Province,Rautahat,2,Premium Flagship Shopper,48,Male,74808,131028,Samsung,0.75,47.2,59.1,46.6,67.3,77.3,65.4,46.9,Flagship
CUST-0C6D7A29,Gandaki Province,Kaski,1,Mainstream Mid-Range Shopper,63,Male,29914,58100,Honor,0.67,51.4,51.5,61.6,51.5,66.0,48.3,66.7,Mid
CUST-0C857CBD,Sudurpashchim Province,Achham,2,Premium Flagship Shopper,39,Male,83118,240619,Apple,1.0,59.1,54.1,67.5,47.4,60.1,63.8,51.5,Flagship
CUST-0C9010D5,Madhesh Province,Dhanusha,1,Mainstream Mid-Range Shopper,33,Male,21037,59179,Apple,1.0,56.5,52.1,74.6,41.6,52.8,61.1,71.7,Mid
CUST-0CA4C0F2,Bagmati Province,Sindhuli,2,Premium Flagship Shopper,46,Male,98196,189108,Oppo,0.67,39.2,52.7,50.1,55.1,40.7,45.2,67.4,Flagship
CUST-0CABC9FE,Madhesh Province,Dhanusha,2,Premium Flagship Shopper,41,Male,89384,141621,Realme,0.67,48.4,79.6,50.3,43.2,46.3,52.0,67.4,Flagship
CUST-0CB31E54,Koshi Province,Jhapa,2,Premium Flagship Shopper,38,Female,90660,245422,Oneplus,0.67,58.5,52.2,43.9,70.6,61.0,66.4,44.8,Flagship
CUST-0CBD715F,Madhesh Province,Dhanusha,1,Mainstream Mid-Range Shopper,65,Male,22549,69590,Realme,0.4,48.6,55.4,50.5,72.6,50.9,62.9,41.0,Mid
CUST-0CD2B3DF,Madhesh Province,Saptari,1,Mainstream Mid-Range Shopper,36,Female,29503,57277,Infinix,0.33,51.3,49.0,47.5,57.5,65.6,60.2,52.4,Mid
CUST-0CE17F47,Lumbini Province,Palpa,2,Premium Flagship Shopper,47,Female,106360,173094,Xiaomi,0.5,41.0,56.0,48.6,64.1,63.1,67.0,57.9,Flagship
CUST-0CE296DA,Sudurpashchim Province,Kanchanpur,1,Mainstream Mid-Range Shopper,65,Female,37974,53985,Samsung,0.75,51.4,36.9,67.2,70.8,44.3,47.9,79.0,Mid
CUST-0D17A5E7,Koshi Province,Sankhuwasabha,1,Mainstream Mid-Range Shopper,55,Male,28759,68470,Samsung,0.67,49.2,84.7,44.0,58.2,44.1,55.2,44.6,Mid
CUST-0D23040E,Karnali Province,Dolpa,1,Mainstream Mid-Range Shopper,35,Male,26662,52283,Realme,0.67,46.0,48.9,84.1,61.3,40.3,47.7,80.7,Mid
CUST-0D346FDD,Koshi Province,Morang,1,Mainstream Mid-Range Shopper,51,Male,34571,67488,Xiaomi,1.0,56.2,49.7,52.7,62.6,65.7,68.8,57.6,Mid
CUST-0D3CE5A4,Sudurpashchim Province,Kailali,2,Premium Flagship Shopper,70,Female,100786,145568,Samsung,0.4,55.3,46.7,58.3,56.3,52.6,50.1,72.2,Flagship
CUST-0D52B4DC,Bagmati Province,Chitwan,1,Mainstream Mid-Range Shopper,37,Female,33025,46906,Oneplus,1.0,48.7,60.1,43.8,66.0,67.5,57.2,44.3,Mid
CUST-0D5A059F,Koshi Province,Okhaldhunga,3,Budget Buyer,68,Female,9405,31311,Motorola,0.67,44.6,56.9,61.7,47.2,50.2,35.5,76.3,Budget
CUST-0D74E9DE,Koshi Province,Sankhuwasabha,0,Hardcore Gamer (Flagship),46,Male,40321,81300,Samsung,0.0,95.7,44.8,55.5,73.1,79.7,58.8,50.6,Flagship
CUST-0D7A9DD1,Bagmati Province,Dhading,1,Mainstream Mid-Range Shopper,37,Male,26252,74427,Vivo,0.5,44.8,60.0,51.8,57.4,66.0,65.9,41.6,Mid
CUST-0D7F6BAC,Madhesh Province,Dhanusha,1,Mainstream Mid-Range Shopper,34,Male,33611,53594,Samsung,0.4,39.6,54.2,82.0,54.2,55.7,51.0,58.7,Mid
CUST-0D82D232,Bagmati Province,Ramechhap,1,Mainstream Mid-Range Shopper,43,Male,41172,77969,Nokia,0.5,59.8,63.7,59.3,46.7,52.4,58.1,67.3,Mid
CUST-0D86108E,Koshi Province,Sankhuwasabha,2,Premium Flagship Shopper,45,Male,87881,186827,Oneplus,0.6,50.4,65.0,39.3,68.4,66.7,50.1,39.1,Flagship
CUST-0D864FA8,Sudurpashchim Province,Achham,2,Premium Flagship Shopper,49,Female,106386,231899,Apple,0.67,40.4,58.5,70.0,36.1,41.4,60.5,53.3,Flagship
CUST-0DA4D82D,Lumbini Province,Palpa,0,Hardcore Gamer (Flagship),29,Male,25048,64434,Huawei,0.5,85.9,64.8,50.3,74.3,87.5,53.2,46.7,Flagship
CUST-0DA9833F,Bagmati Province,Bhaktapur,3,Budget Buyer,47,Male,16028,26238,Realme,0.33,54.5,82.0,56.8,47.1,53.4,51.9,55.7,Budget
CUST-0DBCED3D,Lumbini Province,Gulmi,2,Premium Flagship Shopper,58,Male,86920,211572,Vivo,0.75,46.0,58.7,73.0,54.4,58.4,57.1,63.1,Flagship
CUST-0DC5DA72,Sudurpashchim Province,Doti,1,Mainstream Mid-Range Shopper,44,Female,42322,51836,Tecno,1.0,56.2,49.7,55.4,63.7,50.2,58.6,49.3,Mid
CUST-0DC6DBF6,Lumbini Province,Kapilvastu,1,Mainstream Mid-Range Shopper,52,Male,26165,66165,Samsung,0.33,51.2,51.6,48.0,62.0,71.1,83.5,44.8,Mid
CUST-0DDBAFC8,Lumbini Province,Rupandehi,1,Mainstream Mid-Range Shopper,35,Male,23383,78005,Huawei,1.0,51.2,84.6,53.1,46.7,53.4,59.9,43.5,Mid
CUST-0DDF30A3,Koshi Province,Jhapa,2,Premium Flagship Shopper,40,Female,80870,227031,Honor,0.25,52.7,48.2,50.7,74.4,51.6,64.3,35.6,Flagship
CUST-0DE35CA8,Gandaki Province,Parbat,1,Mainstream Mid-Range Shopper,56,Male,28480,75849,Xiaomi,1.0,54.5,50.6,52.9,44.0,42.6,47.0,68.2,Mid
CUST-0DEC0182,Madhesh Province,Rautahat,2,Premium Flagship Shopper,37,Male,117638,244451,Realme,0.4,42.3,40.0,58.2,41.4,55.0,33.1,90.5,Flagship
CUST-0DED3DDC,Bagmati Province,Kathmandu,2,Premium Flagship Shopper,42,Male,98798,196356,Oppo,0.75,59.6,52.5,48.2,78.0,49.2,60.6,36.8,Flagship
CUST-0DFD1E79,Bagmati Province,Sindhupalchok,1,Mainstream Mid-Range Shopper,51,Male,21927,82337,Apple,0.4,52.2,57.8,43.7,60.6,62.3,73.2,45.5,Mid
CUST-0E182A71,Bagmati Province,Nuwakot,2,Premium Flagship Shopper,37,Male,83912,143087,Xiaomi,1.0,63.2,52.4,80.0,37.7,64.5,48.3,72.8,Flagship
CUST-0E1EF52C,Karnali Province,Dailekh,0,Hardcore Gamer (Flagship),48,Male,106370,215144,Realme,1.0,88.9,39.7,48.8,61.0,62.5,49.5,44.9,Flagship
CUST-0E395421,Gandaki Province,Kaski,1,Mainstream Mid-Range Shopper,51,Male,43196,88504,Vivo,0.75,52.9,62.5,82.2,52.2,52.4,51.6,71.8,Mid
CUST-0E41CEAA,Koshi Province,Morang,2,Premium Flagship Shopper,44,Female,86089,150838,Vivo,0.75,58.4,45.4,57.9,45.7,43.6,51.4,64.6,Flagship
CUST-0E4ABAF1,Sudurpashchim Province,Kailali,1,Mainstream Mid-Range Shopper,56,Male,40881,71357,Nokia,0.6,47.9,47.0,86.4,48.8,43.9,53.1,63.5,Mid
CUST-0E5A074D,Gandaki Province,Gorkha,1,Mainstream Mid-Range Shopper,57,Male,24499,83016,Xiaomi,0.5,54.8,47.9,54.7,66.8,73.0,59.6,51.3,Mid
CUST-0E5F1909,Madhesh Province,Dhanusha,1,Mainstream Mid-Range Shopper,45,Female,29568,79041,Oppo,1.0,38.3,57.8,45.2,71.5,48.0,62.4,44.0,Mid
CUST-0E5F8C00,Madhesh Province,Sarlahi,2,Premium Flagship Shopper,41,Male,102418,169176,Apple,0.33,49.4,62.3,57.6,50.3,45.6,50.2,61.2,Flagship
CUST-0E6A6362,Koshi Province,Sunsari,2,Premium Flagship Shopper,35,Female,83820,249516,Nokia,0.4,47.7,39.8,56.2,63.0,84.5,56.9,48.6,Flagship
CUST-0E72B644,Madhesh Province,Parsa,2,Premium Flagship Shopper,46,Male,111579,187201,Apple,0.25,42.4,58.0,72.4,44.3,55.6,61.8,62.2,Flagship
CUST-0E74AE53,Karnali Province,Kalikot,1,Mainstream Mid-Range Shopper,41,Male,35409,59854,Realme,0.5,51.5,54.1,52.7,68.5,47.2,42.8,52.7,Mid
CUST-0E7A9792,Lumbini Province,Arghakhanchi,1,Mainstream Mid-Range Shopper,75,Male,37628,46652,Samsung,0.33,55.1,45.9,51.7,50.6,56.6,53.6,68.6,Mid
CUST-0E86AB1C,Koshi Province,Khotang,2,Premium Flagship Shopper,48,Male,117519,191348,Vivo,0.67,47.2,57.5,51.4,60.1,83.7,54.4,60.2,Flagship
CUST-0E886A28,Koshi Province,Sunsari,1,Mainstream Mid-Range Shopper,43,Male,23695,68874,Infinix,0.25,35.6,45.9,79.8,48.0,50.0,54.5,82.9,Mid
CUST-0E89E4D4,Koshi Province,Okhaldhunga,1,Mainstream Mid-Range Shopper,60,Male,38336,50567,Samsung,0.33,48.5,44.8,47.9,67.3,64.5,68.0,48.3,Mid
CUST-0E9F7123,Koshi Province,Ilam,1,Mainstream Mid-Range Shopper,60,Female,34543,59126,Xiaomi,1.0,53.4,53.9,45.0,57.3,64.5,59.0,51.8,Mid
CUST-0EA026D2,Lumbini Province,Palpa,1,Mainstream Mid-Range Shopper,47,Male,26959,85817,Samsung,1.0,48.5,48.0,46.8,67.6,64.2,57.8,53.6,Mid
CUST-0EACB771,Gandaki Province,Mustang,1,Mainstream Mid-Range Shopper,47,Male,35504,47905,Xiaomi,0.5,47.0,53.0,59.3,60.3,52.2,53.2,74.9,Mid
CUST-0EAD955B,Bagmati Province,Lalitpur,1,Mainstream Mid-Range Shopper,40,Female,36398,87629,Samsung,0.67,51.9,49.7,44.2,73.4,62.7,73.9,50.3,Mid
CUST-0EC59B8A,Bagmati Province,Chitwan,2,Premium Flagship Shopper,49,Male,118789,125526,Oneplus,1.0,49.4,43.0,48.7,59.0,77.9,71.2,55.7,Flagship
CUST-0EDCD990,Koshi Province,Jhapa,1,Mainstream Mid-Range Shopper,52,Male,28388,57657,Xiaomi,0.25,49.9,53.4,86.7,46.9,48.7,45.1,68.3,Mid
CUST-0EDFC75C,Bagmati Province,Ramechhap,1,Mainstream Mid-Range Shopper,68,Female,25266,73146,Xiaomi,0.0,47.2,53.2,73.5,46.2,40.7,48.1,54.7,Mid
CUST-0EE04FB3,Madhesh Province,Parsa,1,Mainstream Mid-Range Shopper,57,Female,43584,66688,Motorola,0.8,42.0,42.6,50.8,52.3,48.4,55.1,64.7,Mid
CUST-0EF73834,Koshi Province,Solukhumbu,1,Mainstream Mid-Range Shopper,33,Female,28627,56295,Apple,0.0,49.2,97.8,52.7,45.5,46.7,65.6,52.0,Mid
CUST-0F0FA5E4,Gandaki Province,Baglung,1,Mainstream Mid-Range Shopper,54,Female,40828,49732,Xiaomi,1.0,54.8,50.7,53.2,75.6,66.9,68.6,64.0,Mid
CUST-0F183686,Sudurpashchim Province,Doti,1,Mainstream Mid-Range Shopper,53,Female,36831,81047,Samsung,0.8,45.1,52.8,51.6,51.4,40.6,57.3,72.4,Mid
CUST-0F5010B7,Madhesh Province,Mahottari,1,Mainstream Mid-Range Shopper,41,Female,20031,51635,Oneplus,0.67,35.8,43.5,53.9,52.9,60.7,47.2,78.0,Mid
CUST-0F611FB7,Bagmati Province,Dolakha,1,Mainstream Mid-Range Shopper,52,Male,24209,47873,Vivo,0.67,42.9,47.3,50.4,50.0,48.3,58.7,60.3,Mid
CUST-0F66380E,Lumbini Province,Rupandehi,1,Mainstream Mid-Range Shopper,59,Male,33161,64979,Infinix,0.25,43.0,44.6,57.4,53.0,60.3,45.0,83.3,Mid
CUST-0F7891B6,Koshi Province,Sunsari,1,Mainstream Mid-Range Shopper,53,Male,43409,49721,Xiaomi,1.0,41.6,54.2,59.4,49.5,51.1,47.6,71.7,Mid
CUST-0F86670C,Sudurpashchim Province,Achham,2,Premium Flagship Shopper,44,Male,117600,183675,Oneplus,1.0,39.3,81.4,54.4,44.3,51.1,68.4,42.8,Flagship
CUST-0F97CB68,Bagmati Province,Dhading,3,Budget Buyer,48,Male,8542,22231,Xiaomi,0.5,56.1,51.1,74.1,48.9,47.9,50.5,74.2,Budget
CUST-0F999DAD,Koshi Province,Solukhumbu,1,Mainstream Mid-Range Shopper,34,Male,31511,73902,Samsung,1.0,43.6,82.9,52.2,54.6,59.6,63.1,57.3,Mid
CUST-0FBC0ED9,Koshi Province,Sunsari,1,Mainstream Mid-Range Shopper,44,Female,28388,81950,Vivo,0.33,48.9,54.3,74.5,54.1,51.8,45.8,56.7,Mid
CUST-0FC61634,Gandaki Province,Parbat,2,Premium Flagship Shopper,39,Female,77163,248422,Samsung,1.0,53.6,89.1,48.7,62.2,40.7,81.0,51.7,Flagship
CUST-0FC79C3C,Madhesh Province,Bara,1,Mainstream Mid-Range Shopper,40,Male,43203,65892,Honor,0.4,45.6,55.8,87.2,36.8,54.4,48.9,73.8,Mid
CUST-0FCDB063,Bagmati Province,Bhaktapur,1,Mainstream Mid-Range Shopper,39,Male,20844,66878,Oppo,0.75,48.7,59.7,80.9,58.8,51.0,62.6,46.1,Mid
CUST-0FD4EC30,Madhesh Province,Sarlahi,2,Premium Flagship Shopper,58,Female,107101,246080,Apple,0.4,41.6,57.5,45.0,63.5,84.2,74.2,56.3,Flagship
CUST-0FDBB9CA,Koshi Province,Jhapa,1,Mainstream Mid-Range Shopper,51,Female,29797,47070,Apple,0.67,43.9,100.0,39.7,54.7,43.8,66.4,53.1,Mid
CUST-0FDCF622,Lumbini Province,Palpa,1,Mainstream Mid-Range Shopper,33,Male,39630,56243,Samsung,0.67,47.8,52.0,49.7,57.8,73.7,76.9,54.9,Mid
CUST-0FE2E83D,Madhesh Province,Dhanusha,1,Mainstream Mid-Range Shopper,34,Female,24737,54947,Samsung,1.0,51.4,39.7,52.7,65.0,57.4,65.7,49.0,Mid
CUST-0FFB6968,Bagmati Province,Nuwakot,2,Premium Flagship Shopper,59,Female,72337,207211,Samsung,0.67,53.2,50.0,54.0,73.9,58.1,57.6,44.5,Flagship
CUST-101A015C,Karnali Province,Western Rukum,3,Budget Buyer,33,Male,10142,21921,Tecno,1.0,54.7,45.0,52.3,42.9,40.6,61.7,77.3,Budget
CUST-10205A17,Karnali Province,Dailekh,2,Premium Flagship Shopper,52,Male,103932,238771,Xiaomi,1.0,49.9,52.9,53.5,55.2,66.9,67.9,53.2,Flagship
CUST-1024A32C,Koshi Province,Sunsari,1,Mainstream Mid-Range Shopper,58,Other,20529,49933,Xiaomi,0.75,43.3,48.7,56.8,68.9,43.1,64.9,40.2,Mid
CUST-102B2D3A,Bagmati Province,Dhading,0,Hardcore Gamer (Flagship),25,Male,21506,69238,Xiaomi,0.75,79.5,48.0,54.5,58.2,67.5,55.6,46.8,Mid
CUST-10307C3A,Lumbini Province,Banke,1,Mainstream Mid-Range Shopper,47,Male,36538,47914,Oppo,1.0,50.6,88.2,47.1,43.2,47.8,52.2,45.1,Mid
CUST-1039798E,Karnali Province,Jajarkot,2,Premium Flagship Shopper,58,Male,87960,170706,Vivo,0.5,59.7,46.4,81.3,47.7,45.5,49.7,55.0,Flagship
CUST-10416800,Lumbini Province,Rupandehi,2,Premium Flagship Shopper,54,Female,104860,145170,Samsung,0.2,49.8,49.3,82.6,52.2,55.2,51.3,58.8,Flagship
CUST-1054D15E,Lumbini Province,Gulmi,1,Mainstream Mid-Range Shopper,29,Male,28150,71461,Tecno,0.75,55.3,55.7,75.7,47.5,46.5,43.0,63.7,Mid
CUST-10641C27,Lumbini Province,Rupandehi,1,Mainstream Mid-Range Shopper,47,Male,41262,61879,Apple,0.67,48.5,53.7,54.7,58.1,62.2,79.9,64.8,Mid
CUST-1070E573,Madhesh Province,Siraha,1,Mainstream Mid-Range Shopper,52,Male,33299,68586,Honor,1.0,48.7,57.8,49.0,65.9,67.0,72.9,58.4,Mid
CUST-1075D452,Lumbini Province,Kapilvastu,2,Premium Flagship Shopper,59,Female,74850,214388,Apple,0.67,46.0,53.8,45.3,67.4,70.1,77.5,51.8,Flagship
CUST-109AB896,Sudurpashchim Province,Kailali,1,Mainstream Mid-Range Shopper,36,Female,26354,89992,Huawei,0.33,51.9,100.0,53.5,40.0,53.2,55.5,54.6,Mid
CUST-10B2AD8F,Gandaki Province,Myagdi,1,Mainstream Mid-Range Shopper,43,Male,37795,84465,Infinix,0.33,49.9,60.8,51.6,74.6,65.4,69.1,54.1,Mid
CUST-10D5BC19,Karnali Province,Jumla,1,Mainstream Mid-Range Shopper,56,Male,36283,58365,Xiaomi,0.8,55.4,45.8,62.0,50.4,65.0,61.5,67.0,Mid
CUST-11094D80,Sudurpashchim Province,Baitadi,1,Mainstream Mid-Range Shopper,45,Female,22155,87074,Xiaomi,0.5,54.9,50.0,51.4,58.5,54.4,71.1,53.4,Mid
CUST-111845D7,Lumbini Province,Kapilvastu,0,Hardcore Gamer (Flagship),69,Male,40712,62700,Vivo,0.75,87.6,55.6,47.4,58.3,70.1,47.6,48.2,Flagship
CUST-11242B40,Lumbini Province,Banke,2,Premium Flagship Shopper,40,Female,98130,210144,Apple,0.5,51.1,49.9,68.6,47.6,44.8,59.3,64.9,Flagship
CUST-1149F28F,Lumbini Province,Rupandehi,0,Hardcore Gamer (Flagship),61,Male,10673,31928,Motorola,1.0,85.4,51.6,54.7,74.0,73.8,50.2,64.1,Flagship
CUST-114FDF02,Bagmati Province,Kathmandu,1,Mainstream Mid-Range Shopper,43,Male,44568,51305,Tecno,0.67,53.7,50.1,72.2,32.6,46.3,61.0,59.4,Mid
